date,maxt,mint,rain,year,month,stations_used
01/10/1966,12.78,6.12,113.75999999999999,1966,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1966,8.02,2.42,77.52000000000001,1966,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1966,7.659999999999999,1.9,100.96000000000001,1966,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1967,6.88,2.04,52.239999999999995,1967,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1967,8.24,2.7800000000000002,73.56,1967,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1967,9.9,3.4,75.28,1967,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1967,11.6,3.9200000000000004,44.3,1967,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1967,13.52,5.779999999999999,104.62,1967,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1967,18.16,8.940000000000001,41.760000000000005,1967,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1967,19.7,11.440000000000001,68.82000000000001,1967,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1967,18.9,11,75.12,1967,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1967,16.619999999999997,9.36,80.7,1967,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1967,12.959999999999999,6.720000000000001,133.72,1967,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1967,8.8,2.2399999999999998,71.16,1967,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1967,6.959999999999999,1.56,67.58,1967,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1968,6.959999999999999,1.54,71.3,1968,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1968,4.9799999999999995,-1,43.2,1968,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1968,9.82,2.68,53.760000000000005,1968,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1968,12.18,3.3,48.3,1968,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1968,13.219999999999999,4.96,58.64,1968,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1968,18.68,9.440000000000001,61.35999999999999,1968,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1968,17.86,10.540000000000001,84.67999999999999,1968,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1968,18.639999999999997,10.66,52.04,1968,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1968,16.880000000000003,9.819999999999999,99.67999999999999,1968,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1968,14.7,9.14,89.94,1968,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1968,8.7,4.2,67.92,1968,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1968,5.720000000000001,1.28,71.12,1968,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1969,7.56,2.44,81.62,1969,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1969,3.6399999999999997,-1.6,74.82000000000001,1969,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1969,6.32,0.3,61.2,1969,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1969,11.52,2.7,59.82000000000001,1969,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1969,14.079999999999998,6.860000000000001,93.1,1969,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1969,18.16,8.620000000000001,55.220000000000006,1969,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1969,20.259999999999998,11.76,48.9,1969,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1969,19.419999999999998,12.04,55.720000000000006,1969,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1969,16.64,9.8,65.94,1969,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1969,15.64,9.02,41.44,1969,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1969,7.360000000000001,1.5,118.2,1969,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1969,6.1,1.22,69.4,1969,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1970,6.08,1.3,77.28,1970,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1970,5.7,-0.52,85.42,1970,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1970,7.359999999999999,0.36,61.06,1970,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1970,10.26,2.7,75.9,1970,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1970,16.34,7.9,31.54,1970,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1970,20.46,10.6,36.96,1970,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1970,18.080000000000002,10.64,61.3,1970,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1970,19.48,11.16,72.06,1970,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1970,17.259999999999998,10,58.98,1970,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1970,13.62,6.959999999999999,76.7,1970,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1970,9.6,4.0600000000000005,119,1970,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1970,6.859999999999999,2.08,48.7,1970,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1971,7.06,2.2399999999999998,74.97999999999999,1971,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1971,7.959999999999999,2.08,43.6,1971,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1971,8.68,2.16,54.739999999999995,1971,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1971,11.24,3.9,65.47999999999999,1971,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1971,15.579999999999998,6.640000000000001,57.220000000000006,1971,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1971,15.280000000000001,8.14,82.6,1971,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1971,20.44,11.559999999999999,52.2,1971,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1971,18.34,11.02,107.35999999999999,1971,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1971,18.14,9.3,37.06,1971,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1971,14.6,7.38,70.8,1971,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1971,9.120000000000001,3.12,76.62,1971,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1971,9.02,4.4,51.82000000000001,1971,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1972,6.175,1.575,89.65,1972,1,"Armagh, Durham, Oxford, Stornoway"
01/02/1972,6.640000000000001,1.64,54.220000000000006,1972,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1972,9.9,2.12,70.02000000000001,1972,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1972,11.74,4.4399999999999995,55.4,1972,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1972,14.080000000000002,6.459999999999999,63.42,1972,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1972,15.280000000000001,7.640000000000001,68.16,1972,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1972,18.94,10.559999999999999,46.56,1972,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1972,18.3,10.18,42.44,1972,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1972,15.4,7.38,31.160000000000004,1972,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1972,13.6,6.6,34.46,1972,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1972,8.74,3.04,86.92,1972,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1972,8.14,2.7399999999999998,76.05999999999999,1972,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1973,7.08,2.44,53.660000000000004,1973,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1973,7.32,1.26,61.48,1973,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1973,10.36,2.6,27.98,1973,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1973,10.540000000000001,3.02,62.879999999999995,1973,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1973,14.579999999999998,6.7,65.3,1973,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1973,18.64,9.76,60.879999999999995,1973,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1973,18.880000000000003,11.24,96.4,1973,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1973,19.68,11.059999999999999,65.08,1973,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1973,17.1,9.58,59.04,1973,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1973,12.08,5.26,53.239999999999995,1973,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1973,8.620000000000001,2.8,61.58,1973,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1973,7.5200000000000005,1.86,66.84,1973,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1974,8.42,3.1,104.32000000000001,1974,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1974,7.92,2.68,77.72,1974,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1974,8.64,2.2199999999999998,38.44,1974,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1974,11.84,3.3600000000000003,14.48,1974,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1974,14.680000000000001,6.56,47.58,1974,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1974,16.96,8.82,55.620000000000005,1974,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1974,17.9,10.620000000000001,73.16,1974,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1974,18.64,10.52,70.84,1974,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1974,15,7.94,99.72,1974,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1974,10.379999999999999,4.8,70.46000000000001,1974,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1974,8.78,3.4,99.17999999999999,1974,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1974,9.620000000000001,4.46,88.25999999999999,1974,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1975,8.72,3.1399999999999997,98.14,1975,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1975,7.32,1.7399999999999998,22.34,1975,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1975,7.58,1.5799999999999998,59.6,1975,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1975,11.8,4.46,59.3,1975,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1975,13.26,4.9399999999999995,44.1,1975,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1975,18.82,8.66,25.28,1975,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1975,20.380000000000003,12.120000000000001,57.3,1975,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1975,22.26,12.76,51.220000000000006,1975,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1975,16.28,8.68,96.78,1975,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1975,13.2,6.7,37.519999999999996,1975,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1975,9.1,2.96,54.160000000000004,1975,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1975,8.040000000000001,2.84,44.32000000000001,1975,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1976,7.68,2.7600000000000002,80.6,1976,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1976,7.140000000000001,2.06,37.46,1976,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1976,8.08,1.92,45.760000000000005,1976,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1976,11.66,4.1,30.22,1976,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1976,15,7.040000000000001,75.67999999999999,1976,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1976,20.36,11.120000000000001,42.64,1976,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1976,22,12.219999999999999,40.52,1976,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1976,21.96,10.7,17.82,1976,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1976,15.919999999999998,9.3,114.6,1976,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1976,12.76,7.0200000000000005,124.66,1976,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1976,8.58,2.9,53.5,1976,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1976,4.32,-0.02,78.2,1976,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1977,5.0600000000000005,0.22000000000000003,99.46000000000001,1977,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1977,6.779999999999999,1.7599999999999998,114.34,1977,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1977,9.52,3.54,63.42,1977,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1977,10.4,3.2,56.36,1977,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1977,14.16,5.4399999999999995,41.3,1977,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1977,15.940000000000001,7.7,65.44000000000001,1977,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1977,19.04,11.2,19.44,1977,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1977,18.619999999999997,10.68,78.08,1977,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1977,15.820000000000002,9.02,45.18,1977,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1977,14.02,8.26,65.75999999999999,1977,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1977,8.3,2.7199999999999998,104.74000000000001,1977,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1977,8.08,3.44,62.5,1977,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1978,5.58,0.33999999999999997,88.76,1978,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1978,5.0200000000000005,-0.34,58.6,1978,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1978,9.64,2.9799999999999995,76.4,1978,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1978,9.6,2.9,38.1,1978,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1978,15.7,6.68,36.84,1978,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1978,16.86,9.059999999999999,51.5,1978,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1978,17.62,10.42,62.1,1978,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1978,17.8,11,57.92,1978,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1978,16.68,10.26,73.38,1978,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1978,14.48,8.4,48.96,1978,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1978,10.78,5.08,72.92,1978,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1978,6.04,1.8,149.94,1978,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1979,3.2400000000000007,-2.56,74.5,1979,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1979,3.78,-0.62,43.6,1979,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1979,7.040000000000001,1.12,127.28000000000002,1979,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1979,10.580000000000002,3.94,58.44,1979,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1979,13.059999999999999,5.220000000000001,98.56,1979,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1979,17.5,9.58,48.54,1979,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1979,19.240000000000002,11.48,33.46,1979,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1979,17.94,10.379999999999999,82.12,1979,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1979,16.44,8.78,49.38,1979,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1979,13.84,7.659999999999999,79.4,1979,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1979,9.48,3.3,94.96,1979,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1979,7.340000000000001,2.8600000000000003,124,1979,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1980,5,0.32,69.66,1980,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1980,7.88,2.6,65.9,1980,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1980,7.6,1.5799999999999998,85.11999999999999,1980,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1980,12.74,4.64,15.080000000000002,1980,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1980,15.319999999999999,5.9399999999999995,30.880000000000003,1980,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1980,16.86,9.58,115.44000000000001,1980,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1980,17.66,10.4,69.64,1980,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1980,18.919999999999998,11.5,70.88,1980,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1980,17.44,10.8,74.78,1980,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1980,11.66,5.4,114.17999999999999,1980,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1980,8.84,4.08,91.6,1980,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1980,8.16,2.82,75.22,1980,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1981,7.44,1.7399999999999998,61.879999999999995,1981,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1981,6.08,0.9,55.32000000000001,1981,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1981,9.92,4.18,119.42,1981,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1981,11.18,3.6800000000000006,57.580000000000005,1981,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1981,14.919999999999998,7.1,64.53999999999999,1981,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1981,16.46,9.180000000000001,52.160000000000004,1981,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1981,18.68,11.26,43.56,1981,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1981,19.759999999999998,11.42,53.04,1981,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1981,17.78,10.16,132.12,1981,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1981,10.780000000000001,4.2,111.42,1981,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1981,10.16,4.220000000000001,91.26,1981,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1981,3.6,-1.7,75.06,1981,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1982,5.76,0.039999999999999945,71.46000000000001,1982,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1982,7.7,2.2800000000000002,48.96,1982,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1982,9.440000000000001,2.4,93.92,1982,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1982,12.959999999999999,4.4399999999999995,22.02,1982,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1982,15.7,6.12,41.68,1982,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1982,18.18,10.62,100.54,1982,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1982,19.96,11.620000000000001,23.240000000000002,1982,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1982,18.919999999999998,11.3,89.66,1982,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1982,17.380000000000003,9.42,74.56,1982,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1982,12.7,6.840000000000001,91.74000000000001,1982,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1982,9.52,4.4399999999999995,117.7,1982,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1982,6.959999999999999,1.3800000000000001,93.82000000000001,1982,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1983,8.68,3.3600000000000003,94.26,1983,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1983,4.720000000000001,-0.54,41.86,1983,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1983,9.4,3.54,76.82000000000001,1983,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1983,9.92,2.46,82.17999999999999,1983,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1983,13.040000000000001,6.32,90.42,1983,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1983,17.1,9.440000000000001,28.380000000000003,1983,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1983,22.94,13.1,29.6,1983,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1983,20.96,12.2,36.64,1983,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1983,16.02,9.7,91.26,1983,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1983,13.12,6.779999999999999,93.56,1983,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1983,9.9,4.76,40.22,1983,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1983,8.52,3.28,119.51999999999998,1983,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1984,5.58,0.2,121.42,1984,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1984,6.56,1.3199999999999998,60.08,1984,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1984,7.539999999999999,2.16,60.260000000000005,1984,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1984,12.74,3.5,21.619999999999997,1984,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1984,14.219999999999999,5.16,39.760000000000005,1984,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1984,18.080000000000002,9.9,39.879999999999995,1984,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1984,20.96,11.3,34.64,1984,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1984,21.1,11.92,57.96,1984,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1984,15.939999999999998,9.6,100.5,1984,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1984,13.680000000000001,7.040000000000001,84.74,1984,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1984,9.74,4.88,118.25999999999999,1984,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1984,7.88,2.42,61,1984,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1985,3.9,-1.14,65.24,1985,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1985,6.04,0.020000000000000018,22.140000000000004,1985,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1985,8.040000000000001,1.34,59.94,1985,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1985,11.6,4.58,67.8,1985,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1985,13.940000000000001,6.279999999999999,64.9,1985,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1985,16.2,7.859999999999999,70.14,1985,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1985,19.080000000000002,11.5,66.42,1985,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1985,17.380000000000003,10.72,105.4,1985,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1985,17.34,10.040000000000001,54.779999999999994,1985,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1985,13.919999999999998,7.82,45.5,1985,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1985,7.08,0.9,73.5,1985,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1985,8.26,3.4,101.75999999999999,1985,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1986,5.92,0.54,109.38,1986,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1986,2.46,-2.52,20.5,1986,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1986,8.54,1.8399999999999999,77.66,1986,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1986,9.120000000000001,2.12,91.92,1986,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1986,14.34,7.0200000000000005,94.9,1986,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1986,18.32,9.360000000000001,38.36,1986,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1986,18.78,11.32,39.3,1986,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/08/1986,16.34,9.219999999999999,118.3,1986,8,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/09/1986,15.680000000000001,7.2,27.060000000000002,1986,9,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/10/1986,13.719999999999999,7,83.17999999999999,1986,10,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/11/1986,10.48,4.36,101.42,1986,11,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/12/1986,8.16,2.84,113.44000000000001,1986,12,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/01/1987,4.14,-0.48,37.5,1987,1,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/02/1987,7.0200000000000005,0.64,41.02,1987,2,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/03/1987,7.6,1.04,89.72,1987,3,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/04/1987,13.459999999999999,5.5200000000000005,52.17999999999999,1987,4,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/05/1987,13.88,5.680000000000001,43.18,1987,5,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/06/1987,15.5,8.5,93.28,1987,6,"Armagh, Durham, Oxford, Sheffield, Stornoway"
01/07/1987,19.04,11.6,52.480000000000004,1987,7,"Armagh, Durham, Oxford, Sheffield, Stornoway"
